b'\xe5\xb7\xb2\xe7\xbb\x8f',0.000936315524910307
b'\xe4\xb8\x9a\xe7\xbb\xa9',0.0009359959632977096
b'\xe5\x8f\xb7',0.0009152244584788804
b'\xe6\x83\x85\xe7\xbb\xaa',0.0009142657736410882
b'\xe9\xa3\x8e\xe9\x99\xa9',0.0009011637475245959
b'\xe4\xbd\x8e\xe4\xbb\xb7',0.0009008441859119985
b'\xe6\xb6\x88\xe6\x81\xaf',0.0008979681313986221
b'\xe6\xb6\xa8\xe5\x81\x9c\xe6\x9d\xbf',0.0008839074204443376
b'\xe6\xa8\xa1\xe5\xbc\x8f',0.0008768770649671954
b'\xe9\xab\x98',0.000874001010453819
b'\xe4\xb8\x9c\xe6\x96\xb9',0.0008615381075625214
b'\xe8\xbd\xac',0.0008593011762743398
b'\xe9\xa2\x84\xe6\x9c\x9f',0.0008570642449861581
b'\xe5\xa6\x96',0.0008561055601483661
b'\xe4\xbc\x81\xe4\xb8\x9a',0.0008417252875814842
b'\xe8\xb0\x83\xe6\x95\xb4',0.0008286232614649918
b'\xe6\x83\xb3',0.0008174386050240838
b'\xe8\xb7\xaf',0.0008129647424477205
b'15',0.0008033778940697993
b'\xe8\xaf\x81\xe5\x88\xb8',0.0008033778940697993
b'\xe4\xbd\x8e\xe4\xbd\x8d',0.0008008214011690203
b'\xe8\xb6\x85\xe8\xb7\x8c',0.0007960279769800597
b'\xe5\x91\xa8\xe6\x9c\xab',0.0007950692921422675
b'\xe6\x99\xba\xe8\x83\xbd',0.0007937910456918781
b'\xe7\x89\x9b\xe8\x82\xa1',0.0007842041973139568
b'\xe5\x88\xb8\xe5\x95\x86',0.0007781325266746067
b'\xe6\x99\xba\xe6\x85\xa7',0.0007755760337738277
b'\xe6\xa0\xb8',0.0007752564721612304
b'\xe5\x88\x9b\xe4\xb8\x9a\xe6\x9d\xbf',0.000767267431846296
b'\xe8\xb4\xb8\xe6\x98\x93\xe6\x88\x98',0.0007663087470085038
b'\xe5\x91\xa8\xe6\x9c\x9f',0.0007659891853959064
b'\xe9\x9c\x87\xe8\x8d\xa1',0.000762154446044738
b'\xe5\xb8\x82\xe5\x80\xbc',0.0007592783915313616
b'\xe6\xb6\xa8',0.0007580001450809721
b'30',0.00075704146024318
b'18',0.0007548045289549984
b'\xe7\x9c\x8b\xe5\xa5\xbd',0.0007541654057298036
b'\xe8\xb5\xb0\xe5\x8a\xbf',0.0007532067208920115
b'\xe8\xb5\x9a\xe9\x92\xb1',0.0007512893512164273
b'\xe5\xb7\xb2',0.0007506502279912325
b'\xe6\x8c\x89\xe9\x92\xae',0.0007455372421896746
b'\xe5\x85\x83',0.0007391460099377271
b'\xe7\xa0\xb8',0.0007343525857487664
b'\xe5\x8f\x91\xe5\xb1\x95',0.000734033024136169
b'\xe8\xb7\x8c',0.00073147653123539
b'\xe5\x85\xac\xe5\x91\x8a',0.000723807052533053
b'19',0.0007231679293078584
b'\xe7\xbe\x8e\xe5\x9b\xbd',0.0007206114364070793
b'\xe7\xa8\x80\xe5\x9c\x9f',0.0007183745051188977
b'\xe5\xa4\xa9',0.0007164571354433135
b'\xe8\xb5\x9a',0.0007145397657677292
b'\xe6\xb7\xb1\xe5\x9c\xb3',0.000713581080929937
b'\xe6\xac\xa1\xe6\x96\xb0\xe8\x82\xa1',0.0007123028344795476
b'\xe9\x87\x8d\xe8\xa6\x81',0.0007084680951283791
b'\xe8\xb6\x85',0.0007071898486779895
b'\xe6\x88\x90',0.000704952917389808
b'\xe5\x90\x83',0.0006988812467504579
b'\xe5\x9b\xbd\xe9\x99\x85',0.0006972834386874709
b'\xe6\xa0\x87\xe7\x9a\x84',0.0006928095761111078
b'\xe8\xbd\xaf\xe4\xbb\xb6',0.0006886552751473419
b'\xe5\xb0\xbe\xe7\x9b\x98',0.0006886552751473419
b'\xe8\xbf\x9e\xe6\x9d\xbf',0.0006848205357961734
b'\xe6\x9c\xaa\xe6\x9d\xa5',0.0006803466732198102
b'\xe6\x9c\x9f\xe8\xb4\xa7',0.0006800271116072128
b'\xe6\xac\xa2\xe4\xb9\x90',0.0006765119338686417
b'\xe9\xab\x98\xe9\x80\x81',0.00067427500258046
b'\xe5\xa4\xa7\xe6\xb6\xa8',0.0006729967561300705
b'---',0.0006678837703285125
b'\xe6\x96\xb9\xe5\x90\x91',0.0006669250854907204
b'\xe7\x94\xb5\xe5\xad\x90',0.0006669250854907204
b'\xe5\xb7\xa5\xe4\xb8\x9a',0.0006643685925899415
b'\xe6\x88\x98\xe6\xb3\x95',0.0006634099077521493
b'\xe7\xa7\x91\xe5\x88\x9b',0.0006608534148513703
b'\xe6\x95\xb0\xe5\xad\x97',0.0006598947300135782
b'\xe7\x89\x9b',0.0006570186755002018
b'\xe7\x9b\xae\xe6\xa0\x87',0.0006563795522750071
b'\xe8\xb6\x8b\xe5\x8a\xbf',0.0006560599906624097
b'\xe6\x98\xa8\xe5\xa4\xa9',0.0006528643745364359
b'25',0.0006496687584104622
b'\xe5\xba\x94\xe8\xaf\xa5',0.0006471122655096832
b'\xe5\x91\xa8\xe4\xba\x94',0.0006451948958340989
b'\xe6\x8e\xa7\xe8\x82\xa1',0.0006451948958340989
b'\xe6\x88\x90\xe4\xb8\xba',0.0006448753342215015
b'\xe7\xa5\xa8',0.0006435970877711121
b'\xe9\x93\xb6\xe8\xa1\x8c',0.0006419992797081252
b'\xe5\x80\x8d',0.000637525417131762
b'\xe6\x96\xb0\xe6\x9d\x90',0.0006365667322939698
b'\xe6\xb0\xa2',0.0006356080474561777
b'\xe8\xa1\x8c\xe4\xb8\x9a',0.0006343298010057883
b'\xe6\x82\x9f\xe9\x81\x93',0.0006340102393931909
b'\xe9\x87\x8d\xe7\x82\xb9',0.0006340102393931909
b'\xe9\x97\xae\xe9\xa2\x98',0.0006330515545553987
b'\xe6\xad\xa3\xe5\xae\x97',0.0006330515545553987
b'\xe8\xa1\xa5\xe6\xb6\xa8',0.0006288972535916328
b'\xe8\x83\xbd\xe5\x90\xa6',0.0006269798839160486
b'\xe5\xb9\xb2',0.0006234647061774775
b'\xe9\xbb\x84\xe9\x87\x91',0.0006231451445648801
b'22',0.000622186459727088
b'\xe6\x9c\x80\xe5\xa4\xa7',0.0006218668981144907
b'\xe5\x90\xb9',0.0006209082132766985
b'26',0.0006209082132766985
b'\xe8\x82\xa1\xe6\x9d\x83',0.000619629966826309
b'\xe6\x8a\x84\xe5\xba\x95',0.0006173930355381274
b'\xe5\x8f\x97\xe7\x9b\x8a',0.0006173930355381274
b'13',0.0006151561042499458
b'\xe5\x87\xa0\xe4\xb8\xaa',0.0006119604881239721
b'\xe9\xbe\x99\xe8\x99\x8e\xe6\xa6\x9c',0.0006116409265113747
b'14',0.0006106822416735825
b'16',0.0006106822416735825
b'\xe5\xbc\x80\xe5\x90\xaf',0.0006084453103854009
b'17',0.0006081257487728035
b'\xe5\xa4\xa7\xe9\xba\xbb',0.0006052496942594272
b'\xe5\xba\x95\xe9\x83\xa8',0.000604291009421635
b'\xe5\x94\xaf\xe4\xb8\x80',0.0006039714478090377
b'\xe6\x80\xbb',0.0006036518861964403
b'\xe6\xb3\xa8\xe6\x84\x8f',0.0006004562700704665
b'\xe7\x9b\x98',0.0005978997771696876
b'\xe5\x89\x8d',0.0005959824074941032
b'\xe7\x9c\x9f\xe7\x9a\x84',0.0005959824074941032
b'\xe6\x84\x9f\xe8\xa7\x89',0.0005915085449177401
b'\xe5\xa4\xa7\xe8\xb7\x8c',0.0005899107368547531
b'\xe9\x92\xb1',0.0005899107368547531
b'\xe5\x8c\xba\xe5\x9d\x97',0.0005857564358909874
b'\xe7\xbe\x8e\xe8\x82\xa1',0.0005851173126657926
b'\xe5\x87\xba\xe7\x8e\xb0',0.0005851173126657926
b'\xe7\x82\x92\xe4\xbd\x9c',0.0005835195046028057
b'\xe8\x82\xa1\xe4\xbb\xb7',0.0005831999429902083
b'\xe4\xb8\x8a\xe6\xb6\xa8',0.0005828803813776109
b'\xe4\xb8\x80\xe5\x8f\xaa',0.0005828803813776109
b'\xe4\xbd\x8e',0.0005790456420264425
b'\xe5\x8a\xa8\xe5\x8a\x9b',0.000575210902675274
b'\xe6\x98\xaf\xe4\xb8\x8d\xe6\x98\xaf',0.0005748913410626766
b'\xe8\x82\xa1\xe4\xb8\x9c',0.0005745717794500792
b'\xe9\x93\xbe',0.0005742522178374818
b'21',0.0005732935329996897
b'23',0.0005720152865493002
b'27',0.0005710566017115081
b'\xe6\x94\xb6\xe8\xaf\x84',0.0005704174784863133
b'28',0.0005672218623603396
b'\xe5\xbc\x80\xe7\x9b\x98',0.0005646653694595606
b'\xe6\x9c\x80\xe6\x96\xb0',0.0005643458078469632
b'\xe6\x95\xb0\xe6\x8d\xae',0.0005637066846217684
b'\xe7\xac\xac\xe4\xb8\x80',0.0005608306301083921
b'\xe8\xaf\xb7',0.0005585936988202105
b'\xe7\xad\x89\xe5\xbe\x85',0.0005585936988202105
b'\xe6\x9a\xb4\xe8\xb7\x8c',0.0005557176443068341
b'\xe6\xb7\x98\xe8\x82\xa1',0.0005531611514060552
b'\xe5\xa4\xa7\xe4\xbd\xac',0.0005525220281808604
b'\xe4\xba\x92\xe8\x81\x94\xe7\xbd\x91',0.0005518829049556656
b'\xe6\x94\xb6\xe7\x9b\x98',0.0005506046585052761
b'\xe5\x87\x86\xe5\xa4\x87',0.0005448525494785234
b'\xe6\x8c\x81\xe7\xbb\xad',0.0005438938646407312
b'\xe4\xb8\x8b\xe8\xb7\x8c',0.0005435743030281338
b'\xe5\x9e\x83\xe5\x9c\xbe',0.0005429351798029392
b'\xe6\x8e\xa5\xe5\x8a\x9b',0.000541976494965147
b'\xe7\xa9\xba\xe4\xbb\x93',0.0005413373717399522
b'\xe5\x8f\x82\xe8\x82\xa1',0.0005397395636769654
b'\xe8\xb6\x85\xe7\xba\xa7',0.000539420002064368
b'\xe5\xb8\x8c\xe6\x9c\x9b',0.000539420002064368
b'\xe8\xb6\x85\xe7\x9f\xad',0.0005371830707761864
b'\xe6\x93\x8d\xe7\x9b\x98',0.0005368635091635891
b'\xe6\x9c\x80\xe5\x90\x8e',0.0005362243859383943
b'\xe5\x85\xa8\xe7\x90\x83',0.0005355852627131995
b'\xe6\x88\x90\xe9\x95\xbf',0.00053430701626281
b'\xe7\x88\x86\xe5\x8f\x91',0.0005336678930376153
b'24',0.0005336678930376153
b'\xe6\x9c\x89\xe6\xb2\xa1\xe6\x9c\x89',0.0005307918385242389
b'\xe6\x9c\x89\xe6\x9c\x9b',0.0005301527152990442
b'\xe9\x9f\xad\xe8\x8f\x9c',0.0005275962223982651
b'\xe5\x8c\x96\xe5\xb7\xa5',0.0005259984143352783
b'\xe7\x9c\x8b\xe7\x9c\x8b',0.0005228027982093046
b'\xe5\x88\x86\xe4\xba\xab',0.0005224832365967072
b'\xe4\xb8\x93\xe9\xa2\x98',0.0005173702507951491
b'\xe6\x97\xa9',0.0005148137578943702
b'\xe4\xb8\x8a\xe5\xb8\x82\xe5\x85\xac\xe5\x8f\xb8',0.0005119377033809938
b'\xe5\xa4\xaa',0.0005045877862912542
b'\xe5\x88\x9b\xe6\x96\xb0',0.0005045877862912542
b'\xe5\x8d\x96',0.0005023508550030726
b'\xe4\xb8\x80\xe5\xa4\xa9',0.0005017117317778778
b'\xe7\x9b\x98\xe4\xb8\xad',0.0005007530469400858
b'\xe8\xbf\x9e\xe7\xbb\xad',0.0004985161156519041
b'\xe5\xae\xb6',0.0004972378692015146
b'\xe7\xaa\x81\xe7\xa0\xb4',0.0004962791843637225
b'\xe6\x8e\xa8\xe8\x8d\x90',0.0004959596227511251
b'\xe7\xbb\x88\xe4\xba\x8e',0.0004956400611385277
b'\xe4\xb8\x9c\xe6\x96\xb9\xe9\x80\x9a\xe4\xbf\xa1',0.0004943618146881383
b'\xe7\xbf\xbb\xe5\x80\x8d',0.0004940422530755409
b'\xe6\x9c\xba\xe6\x9e\x84',0.0004937226914629435
b'\xe5\x9f\xba\xe9\x87\x91',0.0004895683904991776
b'\xe7\x9b\x98\xe9\x9d\xa2',0.0004886097056613855
b'\xe6\x9c\x80\xe8\xbf\x91',0.00048733145921099597
b'\xe6\x88\x90\xe5\x8a\x9f',0.0004857336511480091
b'\xe4\xbb\x8a\xe5\xb9\xb4',0.0004838162814724249
b'\xe7\x9b\x88\xe5\x88\xa9',0.0004831771582472301
b'\xe6\x97\xb6\xe9\x97\xb4',0.0004799815421212564
b'\xe6\x96\xb0\xe8\x82\xa1',0.00047774461083307477
b'\xe5\x8f\x8d\xe5\x8c\x85',0.00047678592599528265
b'\xe6\x97\xb6\xe4\xbb\xa3',0.00047614680277008786
b'\xe4\xb8\x80\xe8\xb7\xaf',0.00047614680277008786
b'\xe5\xad\xa6\xe4\xb9\xa0',0.0004758272411574905
b'\xe6\x9a\xb4\xe6\xb6\xa8',0.0004758272411574905
b'\xe6\xb5\xb7\xe5\x8d\x97',0.0004739098714819063
b'\xe6\xbb\xa1\xe4\xbb\x93',0.0004732707482567115
b'\xe9\xab\x98\xe6\x89\x8b',0.00047135337858112726
b'\xe8\xbf\x9b\xe5\x85\xa5',0.00047135337858112726
b'\xe5\x90\xaf\xe5\x8a\xa8',0.00047103381696852987
b'\xe4\xb8\xbb\xe5\x8a\x9b',0.00047007513213073775
b'\xe9\x80\x9a\xe4\xbf\xa1',0.00046496214632917976
b'\xe4\xb8\x80\xe5\xad\x97',0.000464323023103985
b'29',0.0004630447766535955
b'\xe4\xba\x8f\xe6\x8d\x9f',0.00046144696859060867
b'\xe5\x8f\xa0\xe5\x8a\xa0',0.00046144696859060867
b'\xe6\x96\xb0\xe8\x83\xbd\xe6\xba\x90',0.0004611274069780113
b'\xe9\xa2\x84\xe6\xb5\x8b',0.00046080784536541394
b'\xe9\xab\x98\xe4\xbd\x8d',0.00046080784536541394
b'\xe4\xb8\x87\xe5\xae\x9e\xe7\x9b\x98',0.0004585709140772323
b'\xe8\x8d\xaf\xe4\xb8\x9a',0.0004582513524646349
b'\xe7\x9c\x9f\xe6\xad\xa3',0.00045665354440164806
b'\xe9\xbe\x99',0.00045633398278905067
b'\xe9\x9b\x84\xe5\xae\x89',0.00045633398278905067
b'\xe7\x8e\xa9',0.00045537529795125855
b'\xe7\xbb\x93\xe6\x9d\x9f',0.00045537529795125855
b'\xe5\x88\x9b\xe6\x9d\xbf',0.00045537529795125855
b'\xe6\x97\xa5\xe8\xae\xb0',0.00045505573633866116
b'\xe6\x95\xa3\xe6\x88\xb7',0.00045377748988827165
b'\xe6\xb7\xb1',0.0004534579282756743
b'\xe9\x9c\x80\xe8\xa6\x81',0.0004534579282756743
b'\xe5\xbc\xba\xe5\x8a\xbf',0.0004531383666630769
b'\xe7\x94\x9f\xe7\x89\xa9',0.00045281880505047953
b'\xe5\x87\x8f\xe6\x8c\x81',0.0004509014353748953
b'\xe7\x87\x83\xe6\x96\x99\xe7\x94\xb5\xe6\xb1\xa0',0.00045058187376229795
b'\xe6\xa0\xb8\xe5\xbf\x83',0.00045026231214970056
b'\xe4\xb9\x8b\xe5\x90\x8e',0.0004467471344111294
b'\xe8\xae\xa1\xe7\xae\x97',0.00044419064151035044
b'\xe6\x8c\x96\xe6\x8e\x98',0.0004435515182851557
b'\xe5\xae\x9e\xe4\xb8\x9a',0.0004406754637717793
b'50',0.00043907765570879245
b'\xe5\x91\xa8\xe4\xba\x8c',0.0004374798476458056
b'\xe5\x91\xa8\xe5\x9b\x9b',0.0004362016011954161
b'\xe8\x81\x94\xe7\xbd\x91',0.0004355624779702213
b'\xe6\x94\xb6\xe7\x9b\x8a',0.0004314081770064555
b'\xe7\x8e\xaf\xe4\xbf\x9d',0.0004307690537812607
b'\xe6\xaf\x8f\xe5\xa4\xa9',0.0004294908073308712
b'\xe5\x8c\xbb\xe8\x8d\xaf',0.00042789299926788434
b'\xe8\xaf\x81\xe7\x9b\x91\xe4\xbc\x9a',0.0004259756295923001
b'\xe6\x97\xa9\xe5\x8f\x82',0.00042533650636710537
b'\xe5\x86\x8d\xe6\xac\xa1',0.00042373869830411847
b'\xe5\x8f\x91\xe5\xb8\x83',0.00042309957507892374
b'\xe7\xbe\x8e',0.00042246045185372896
b'\xe5\xbd\xb1\xe5\x93\x8d',0.00042246045185372896
b'\xe6\xad\xbb',0.00042246045185372896
b'\xe6\x98\xaf\xe5\x90\xa6',0.0004202235205655474
b'\xe7\x9b\x98\xe5\x89\x8d',0.00041894527411515787
b'\xe7\x9c\x8b\xe7\x9b\x98',0.0004186257125025605
b'\xe4\xb8\xaa\xe7\x82\xb9',0.00041766702766476836
b'\xe4\xb8\xa4\xe4\xb8\xaa',0.00041734746605217096
b'\xe6\x80\x9d\xe8\xb7\xaf',0.00041415184992619727
b'\xe5\x91\xa8\xe4\xb8\x89',0.00041415184992619727
b'\xe8\x82\xa1\xe6\x8c\x87',0.00041319316508840514
b'\xe6\x90\x9e',0.00041255404186321036
b'\xe8\xbf\x9b',0.00041159535702541824
b'\xe6\x96\xb0\xe9\xab\x98',0.0004109562338002235
b'\xe8\xb4\xa6\xe6\x88\xb7',0.0004099975489624314
b'\xe8\xbf\x8e\xe6\x9d\xa5',0.000409677987349834
b'\xe4\xbb\xb7\xe5\x80\xbc',0.00040903886412463927
b'\xe5\xae\x8f\xe5\xb7\x9d',0.00040903886412463927
b'\xe9\xa1\xb6',0.0004083997408994445
b'\xe4\xb8\x87\xe5\x85\xb4',0.0004083997408994445
b'\xe8\x82\xa1\xe6\xb0\x91',0.00040776061767424976
b'\xe9\xa3\x8e\xe5\x8f\xa3',0.00040744105606165237
b'100',0.00040520412477347074
b'\xe7\xa9\xba\xe9\x97\xb4',0.00040264763187269177
b'\xe5\xbb\xba\xe8\xae\xbe',0.0004000911389719128
b'\xe9\x87\x8d\xe7\xbb\x84',0.0004000911389719128
b'\xe5\xaf\xb9\xe6\xa0\x87',0.000399452015746718
b'\xe7\x82\xb9\xe8\xaf\x84',0.000399452015746718
b'\xe5\x9b\xbd\xe5\xae\xb6',0.0003991324541341206
b'\xe4\xba\xbf\xe5\x85\x83',0.0003991324541341206
b'\xe4\xb8\x80\xe5\xb8\xa6',0.00039625639962074426
b'\xe5\x8d\xb4',0.00039529771478295214
b'\xe4\xba\x8f',0.0003946585915577574
b'\xe5\x9f\xba\xe5\xbb\xba',0.0003933803451073679
b'\xe7\x9c\x9f',0.0003930607834947705
b'IPO',0.00039018472898139415
b'\xe5\x90\x88\xe4\xbd\x9c',0.000389226044143602
b'\xe5\x88\xa9\xe7\xa9\xba',0.00038794779769321257
b'\xe6\x8b\x89',0.0003876282360806152
b'\xe5\x80\xbc\xe5\xbe\x97',0.0003876282360806152
b'\xe4\xb8\xbb\xe7\xba\xbf',0.0003873086744680178
b'\xe6\x94\xbf\xe7\xad\x96',0.00038666955124282306
b'\xe7\xbb\x8f\xe6\xb5\x8e',0.00038571086640503094
b'\xe8\xa7\xa3\xe8\xaf\xbb',0.00038571086640503094
b'\xe5\xa2\x9e\xe9\x95\xbf',0.00038539130479243354
b'\xe5\xa1\xab\xe6\x9d\x83',0.00038539130479243354
b'\xe6\x97\xb6',0.00038123700382866767
b'\xe5\x8e\x86\xe5\x8f\xb2',0.0003796391957656808
b'\xe5\x91\xa8',0.0003796391957656808
b'\xe4\xba\xba\xe6\xb0\x91\xe5\xb8\x81',0.00037644357963970707
b'\xe5\xb8\x96',0.00037548489480191495
b'\xe4\xba\x91',0.00037516533318931756
b'\xe6\xb2\xaa',0.00037452620996412283
b'\xe8\x81\x8c\xe4\xb8\x9a',0.00037388708673892805
b'\xe7\x9b\xae\xe5\x89\x8d',0.00037388708673892805
b'\xe6\x8f\x90\xe7\xa4\xba',0.0003732479635137333
b'\xe6\x9c\x9f',0.0003719697170633438
b'\xe5\xb8\x83\xe5\xb1\x80',0.0003713305938381491
b'\xe9\x80\x81',0.00037037190900035695
b'\xe9\x87\x8c',0.0003697327857751622
b'\xe9\x80\xbc',0.0003697327857751622
b'\xe4\xb8\x80\xe6\xb3\xa2',0.0003684545393247727
b'\xe5\x8e\x9f\xe5\x9b\xa0',0.0003684545393247727
b'\xe6\x9c\x80\xe5\xbc\xba',0.0003671762928743832
b'\xe4\xbf\xa1\xe5\x8f\xb7',0.0003665371696491885
b'\xe7\xbc\xa9\xe9\x87\x8f',0.00036525892319879896
b'\xe4\xb8\x80\xe6\xac\xa1',0.0003607850606224357
b'\xe8\xb5\x84\xe6\xba\x90',0.00036046549900983836
b'\xe7\x89\xa9',0.00036014593739724097
b'\xe6\x9c\xac\xe5\x91\xa8',0.0003598263757846436
b'\xe9\x80\x89\xe8\x82\xa1',0.00035918725255944885
b'\xe6\x94\xb9\xe9\x9d\xa9',0.0003582285677216567
b'\xe4\xba\xba\xe5\xb7\xa5\xe6\x99\xba\xe8\x83\xbd',0.0003566307596586698
b'\xe6\x96\xb0\xe7\x96\x86',0.0003566307596586698
b'\xe5\xa3\xb3',0.00035535251320828037
